2	0	4	3	nan
0	2	3	5	nan
2	0	3	5	nan
0	2	5	3	nan
2	0	5	3	nan
0	2	3	6	nan
2	0	3	6	nan
0	2	6	3	nan
2	0	6	3	nan
0	2	3	7	nan
2	0	3	7	nan
0	2	7	3	nan
2	0	7	3	nan
0	2	4	5	nan
2	0	4	5	nan
0	2	5	4	nan
2	0	5	4	nan
0	2	4	6	nan
2	0	4	6	nan
0	2	6	4	nan
2	0	6	4	nan
0	2	4	7	nan
2	0	4	7	nan
0	2	7	4	nan
2	0	7	4	nan
0	2	5	6	nan
2	0	5	6	nan
0	2	6	5	nan
2	0	6	5	nan
0	2	5	7	nan
2	0	5	7	nan
0	2	7	5	nan
2	0	7	5	nan
0	2	6	7	nan
2	0	6	7	nan
0	2	7	6	nan
2	0	7	6	nan
0	3	0	1	6.033258499894077
3	0	0	1	-6.033258499894077
0	3	1	0	-6.033258499894077
3	0	1	0	6.033258499894077
0	3	0	2	6.357364687898291
3	0	0	2	-6.357364687898291
0	3	2	0	-6.357364687898291
3	0	2	0	6.357364687898291
0	3	0	3	7.946985550115535
3	0	0	3	-7.946985550115535
0	3	3	0	-7.946985550115535
3	0	3	0	7.946985550115535
0	3	0	4	9.189047507339207
3	0	0	4	-9.189047507339207
0	3	4	0	-9.189047507339207
3	0	4	0	9.189047507339207
0	3	0	5	8.807266997119605
3	0	0	5	-8.807266997119605
0	3	5	0	-8.807266997119605
3	0	5	0	8.807266997119605
0	3	0	6	3.170181323371724
3	0	0	6	-3.170181323371724
0	3	6	0	-3.170181323371724
3	0	6	0	3.170181323371724
0	3	0	7	3.863593683565187
3	0	0	7	-3.863593683565187
0	3	7	0	-3.863593683565187
3	0	7	0	3.863593683565187
0	3	1	2	1.0123765589267215
3	0	1	2	-1.0123765589267215
0	3	2	1	-1.0123765589267215
3	0	2	1	1.0123765589267215
0	3	1	3	1.5087575063293803
3	0	1	3	-1.5087575063293803
0	3	3	1	-1.5087575063293803
3	0	3	1	1.5087575063293803
0	3	1	4	3.0330012605991823
3	0	1	4	-3.0330012605991823
0	3	4	1	-3.0330012605991823
3	0	4	1	3.0330012605991823
0	3	1	5	-0.08787160560345678
3	0	1	5	0.08787160560345678
0	3	5	1	0.08787160560345678
3	0	5	1	-0.08787160560345678
0	3	1	6	1.0833173911235303
3	0	1	6	-1.0833173911235303
0	3	6	1	-1.0833173911235303
3	0	6	1	1.0833173911235303
0	3	1	7	3.3527325413404876
3	0	1	7	-3.3527325413404876
0	3	7	1	-3.3527325413404876
3	0	7	1	3.3527325413404876
0	3	2	3	9.219576190586544
3	0	2	3	-9.219576190586544
0	3	3	2	-9.219576190586544
3	0	3	2	9.219576190586544
0	3	2	4	0.31085637447612247
3	0	2	4	-0.31085637447612247
0	3	4	2	-0.31085637447612247
3	0	4	2	0.31085637447612247
0	3	2	5	-0.20130640329411853
3	0	2	5	0.20130640329411853
0	3	5	2	0.20130640329411853
3	0	5	2	-0.20130640329411853
0	3	2	6	3.043324022612537
3	0	2	6	-3.043324022612537
0	3	6	2	-3.043324022612537
3	0	6	2	3.043324022612537
0	3	2	7	8.599185078590628
3	0	2	7	-8.599185078590628
0	3	7	2	-8.599185078590628
3	0	7	2	8.599185078590628
0	3	3	4	0.12297510745401033
3	0	3	4	-0.12297510745401033
0	3	4	3	-0.12297510745401033
3	0	4	3	0.12297510745401033
0	3	3	5	-0.09918940318599713
3	0	3	5	0.09918940318599713
0	3	5	3	0.09918940318599713
3	0	5	3	-0.09918940318599713
0	3	3	6	7.329188021715835
3	0	3	6	-7.329188021715835
0	3	6	3	-7.329188021715835
3	0	6	3	7.329188021715835
0	3	3	7	-0.14315826129455014
3	0	3	7	0.14315826129455014
0	3	7	3	0.14315826129455014
3	0	7	3	-0.14315826129455014
0	3	4	5	nan
3	0	4	5	nan
0	3	5	4	nan
3	0	5	4	nan
0	3	4	6	nan
3	0	4	6	nan
0	3	6	4	nan
3	0	6	4	nan
0	3	4	7	nan
3	0	4	7	nan
0	3	7	4	nan
3	0	7	4	nan
0	3	5	6	nan
3	0	5	6	nan
0	3	6	5	nan
3	0	6	5	nan
0	3	5	7	nan
3	0	5	7	nan
0	3	7	5	nan
3	0	7	5	nan
0	3	6	7	nan
3	0	6	7	nan
0	3	7	6	nan
3	0	7	6	nan
0	4	0	1	4.620640621315817
4	0	0	1	-4.620640621315817
0	4	1	0	-4.620640621315817
4	0	1	0	4.620640621315817
0	4	0	2	6.192109852073884
4	0	0	2	-6.192109852073884
0	4	2	0	-6.192109852073884
4	0	2	0	6.192109852073884
0	4	0	3	9.731864097156976
4	0	0	3	-9.731864097156976
0	4	3	0	-9.731864097156976
4	0	3	0	9.731864097156976
0	4	0	4	8.134135147797796
4	0	0	4	-8.134135147797796
0	4	4	0	-8.134135147797796
4	0	4	0	8.134135147797796
0	4	0	5	8.31177591352507
4	0	0	5	-8.31177591352507
0	4	5	0	-8.31177591352507
4	0	5	0	8.31177591352507
0	4	0	6	2.311446141708543
4	0	0	6	-2.311446141708543
0	4	6	0	-2.311446141708543
4	0	6	0	2.311446141708543
0	4	0	7	3.55285167436626
4	0	0	7	-3.55285167436626
0	4	7	0	-3.55285167436626
4	0	7	0	3.55285167436626
0	4	1	2	0.7577658037842989
4	0	1	2	-0.7577658037842989
0	4	2	1	-0.7577658037842989
4	0	2	1	0.7577658037842989
0	4	1	3	1.4058963167631155
4	0	1	3	-1.4058963167631155
0	4	3	1	-1.4058963167631155
4	0	3	1	1.4058963167631155
0	4	1	4	3.6400188881779543
4	0	1	4	-3.6400188881779543
0	4	4	1	-3.6400188881779543
4	0	4	1	3.6400188881779543
0	4	1	5	0.09845107641204874
4	0	1	5	-0.09845107641204874
0	4	5	1	-0.09845107641204874
4	0	5	1	0.09845107641204874
0	4	1	6	1.2680902183518505
4	0	1	6	-1.2680902183518505
0	4	6	1	-1.2680902183518505
4	0	6	1	1.2680902183518505
0	4	1	7	3.409887897984388
4	0	1	7	-3.409887897984388
0	4	7	1	-3.409887897984388
4	0	7	1	3.409887897984388
0	4	2	3	8.803557772796605
4	0	2	3	-8.803557772796605
0	4	3	2	-8.803557772796605
4	0	3	2	8.803557772796605
0	4	2	4	0.047169820769800884
4	0	2	4	-0.047169820769800884
0	4	4	2	-0.047169820769800884
4	0	4	2	0.047169820769800884
0	4	2	5	-0.0054100819189572494
4	0	2	5	0.0054100819189572494
0	4	5	2	0.0054100819189572494
4	0	5	2	-0.0054100819189572494
0	4	2	6	2.8914340543379224
4	0	2	6	-2.8914340543379224
0	4	6	2	-2.8914340543379224
4	0	6	2	2.8914340543379224
0	4	2	7	6.729486932239355
4	0	2	7	-6.729486932239355
0	4	7	2	-6.729486932239355
4	0	7	2	6.729486932239355
0	4	3	4	-0.016074183346641308
4	0	3	4	0.016074183346641308
0	4	4	3	0.016074183346641308
4	0	4	3	-0.016074183346641308
0	4	3	5	-0.049967039695565596
4	0	3	5	0.049967039695565596
0	4	5	3	0.049967039695565596
4	0	5	3	-0.049967039695565596
0	4	3	6	9.548194076501373
4	0	3	6	-9.548194076501373
0	4	6	3	-9.548194076501373
4	0	6	3	9.548194076501373
0	4	3	7	-0.026480107651959257
4	0	3	7	0.026480107651959257
0	4	7	3	0.026480107651959257
4	0	7	3	-0.026480107651959257
0	4	4	5	-0.30517205198964836
4	0	4	5	0.30517205198964836
0	4	5	4	0.30517205198964836
4	0	5	4	-0.30517205198964836
0	4	4	6	-0.2144289245304015
4	0	4	6	0.2144289245304015
0	4	6	4	0.2144289245304015
4	0	6	4	-0.2144289245304015
0	4	4	7	-0.21367701985073498
4	0	4	7	0.21367701985073498
0	4	7	4	0.21367701985073498
4	0	7	4	-0.21367701985073498
0	4	5	6	nan
4	0	5	6	nan
0	4	6	5	nan
4	0	6	5	nan
0	4	5	7	nan
4	0	5	7	nan
0	4	7	5	nan
4	0	7	5	nan
0	4	6	7	nan
4	0	6	7	nan
0	4	7	6	nan
4	0	7	6	nan
0	5	0	1	5.508400929057079
5	0	0	1	-5.508400929057079
0	5	1	0	-5.508400929057079
5	0	1	0	5.508400929057079
0	5	0	2	6.402881596161603
5	0	0	2	-6.402881596161603
0	5	2	0	-6.402881596161603
5	0	2	0	6.402881596161603
0	5	0	3	7.1963778284653435
5	0	0	3	-7.1963778284653435
0	5	3	0	-7.1963778284653435
5	0	3	0	7.1963778284653435
0	5	0	4	6.867301379618659
5	0	0	4	-6.867301379618659
0	5	4	0	-6.867301379618659
5	0	4	0	6.867301379618659
0	5	0	5	7.913917134831843
5	0	0	5	-7.913917134831843
0	5	5	0	-7.913917134831843
5	0	5	0	7.913917134831843
0	5	0	6	2.5564190204117696
5	0	0	6	-2.5564190204117696
0	5	6	0	-2.5564190204117696
5	0	6	0	2.5564190204117696
0	5	0	7	3.8233774279984356
5	0	0	7	-3.8233774279984356
0	5	7	0	-3.8233774279984356
5	0	7	0	3.8233774279984356
0	5	1	2	0.9037547211061987
5	0	1	2	-0.9037547211061987
0	5	2	1	-0.9037547211061987
5	0	2	1	0.9037547211061987
0	5	1	3	1.9092684514148284
5	0	1	3	-1.9092684514148284
0	5	3	1	-1.9092684514148284
5	0	3	1	1.9092684514148284
0	5	1	4	2.255621095555641
5	0	1	4	-2.255621095555641
0	5	4	1	-2.255621095555641
5	0	4	1	2.255621095555641
0	5	1	5	0.027647358450014932
5	0	1	5	-0.027647358450014932
0	5	5	1	-0.027647358450014932
5	0	5	1	0.027647358450014932
0	5	1	6	1.5780990826607013
5	0	1	6	-1.5780990826607013
0	5	6	1	-1.5780990826607013
5	0	6	1	1.5780990826607013
0	5	1	7	4.001417626911857
5	0	1	7	-4.001417626911857
0	5	7	1	-4.001417626911857
5	0	7	1	4.001417626911857
0	5	2	3	11.608442174640826
5	0	2	3	-11.608442174640826
0	5	3	2	-11.608442174640826
5	0	3	2	11.608442174640826
0	5	2	4	-0.1753699379583915
5	0	2	4	0.1753699379583915
0	5	4	2	0.1753699379583915
5	0	4	2	-0.1753699379583915
0	5	2	5	-0.19070915236553584
5	0	2	5	0.19070915236553584
0	5	5	2	0.19070915236553584
5	0	5	2	-0.19070915236553584
0	5	2	6	2.7865414849380388
5	0	2	6	-2.7865414849380388
0	5	6	2	-2.7865414849380388
5	0	6	2	2.7865414849380388
0	5	2	7	7.62154754698576
5	0	2	7	-7.62154754698576
0	5	7	2	-7.62154754698576
5	0	7	2	7.62154754698576
0	5	3	4	-0.1555566321722985
5	0	3	4	0.1555566321722985
0	5	4	3	0.1555566321722985
5	0	4	3	-0.1555566321722985
0	5	3	5	0.1506491741951514
5	0	3	5	-0.1506491741951514
0	5	5	3	-0.1506491741951514
5	0	5	3	0.1506491741951514
0	5	3	6	8.46679165905357
5	0	3	6	-8.46679165905357
0	5	6	3	-8.46679165905357
5	0	6	3	8.46679165905357
0	5	3	7	0.14400037934153692
5	0	3	7	-0.14400037934153692
0	5	7	3	-0.14400037934153692
5	0	7	3	0.14400037934153692
0	5	4	5	-0.18444999455180858
5	0	4	5	0.18444999455180858
0	5	5	4	0.18444999455180858
5	0	5	4	-0.18444999455180858
0	5	4	6	-0.18042114458392355
5	0	4	6	0.18042114458392355
0	5	6	4	0.18042114458392355
5	0	6	4	-0.18042114458392355
0	5	4	7	-0.18323089094282505
5	0	4	7	0.18323089094282505
0	5	7	4	0.18323089094282505
5	0	7	4	-0.18323089094282505
0	5	5	6	-0.17011551038124573
5	0	5	6	0.17011551038124573
0	5	6	5	0.17011551038124573
5	0	6	5	-0.17011551038124573
0	5	5	7	-0.1851819876916319
5	0	5	7	0.1851819876916319
0	5	7	5	0.1851819876916319
5	0	7	5	-0.1851819876916319
0	5	6	7	nan
5	0	6	7	nan
0	5	7	6	nan
5	0	7	6	nan
0	6	0	1	3.4166706257886843
6	0	0	1	-3.4166706257886843
0	6	1	0	-3.4166706257886843
6	0	1	0	3.4166706257886843
0	6	0	2	6.013335549385946
6	0	0	2	-6.013335549385946
0	6	2	0	-6.013335549385946
6	0	2	0	6.013335549385946
0	6	0	3	4.801019430173922
6	0	0	3	-4.801019430173922
0	6	3	0	-4.801019430173922
6	0	3	0	4.801019430173922
0	6	0	4	5.272627040423254
6	0	0	4	-5.272627040423254
0	6	4	0	-5.272627040423254
6	0	4	0	5.272627040423254
0	6	0	5	5.380814838751562
6	0	0	5	-5.380814838751562
0	6	5	0	-5.380814838751562
6	0	5	0	5.380814838751562
0	6	0	6	3.2634878534993175
6	0	0	6	-3.2634878534993175
0	6	6	0	-3.2634878534993175
6	0	6	0	3.2634878534993175
0	6	0	7	3.5828783035204945
6	0	0	7	-3.5828783035204945
0	6	7	0	-3.5828783035204945
6	0	7	0	3.5828783035204945
0	6	1	2	0.28919998970105243
6	0	1	2	-0.28919998970105243
0	6	2	1	-0.28919998970105243
6	0	2	1	0.28919998970105243
0	6	1	3	1.2155260476000487
6	0	1	3	-1.2155260476000487
0	6	3	1	-1.2155260476000487
6	0	3	1	1.2155260476000487
0	6	1	4	1.9387054806037936
6	0	1	4	-1.9387054806037936
0	6	4	1	-1.9387054806037936
6	0	4	1	1.9387054806037936
0	6	1	5	0.1222233466640403
6	0	1	5	-0.1222233466640403
0	6	5	1	-0.1222233466640403
6	0	5	1	0.1222233466640403
0	6	1	6	1.4759740329707143
6	0	1	6	-1.4759740329707143
0	6	6	1	-1.4759740329707143
6	0	6	1	1.4759740329707143
0	6	1	7	3.6526399776388394
6	0	1	7	-3.6526399776388394
0	6	7	1	-3.6526399776388394
6	0	7	1	3.6526399776388394
0	6	2	3	8.325544650047004
6	0	2	3	-8.325544650047004
0	6	3	2	-8.325544650047004
6	0	3	2	8.325544650047004
0	6	2	4	0.05022876676621402
6	0	2	4	-0.05022876676621402
0	6	4	2	-0.05022876676621402
6	0	4	2	0.05022876676621402
0	6	2	5	0.13253461087520485
6	0	2	5	-0.13253461087520485
0	6	5	2	-0.13253461087520485
6	0	5	2	0.13253461087520485
0	6	2	6	2.2585892226080793
6	0	2	6	-2.2585892226080793
0	6	6	2	-2.2585892226080793
6	0	6	2	2.2585892226080793
0	6	2	7	7.011921719850883
6	0	2	7	-7.011921719850883
0	6	7	2	-7.011921719850883
6	0	7	2	7.011921719850883
0	6	3	4	-0.23191479990111877
6	0	3	4	0.23191479990111877
0	6	4	3	0.23191479990111877
6	0	4	3	-0.23191479990111877
0	6	3	5	0.1787698684699894
6	0	3	5	-0.1787698684699894
0	6	5	3	-0.1787698684699894
6	0	5	3	0.1787698684699894
0	6	3	6	8.075730776808527
6	0	3	6	-8.075730776808527
0	6	6	3	-8.075730776808527
6	0	6	3	8.075730776808527
0	6	3	7	0.18903270641088485
6	0	3	7	-0.18903270641088485
0	6	7	3	-0.18903270641088485
6	0	7	3	0.18903270641088485
0	6	4	5	0.10586465996581584
6	0	4	5	-0.10586465996581584
0	6	5	4	-0.10586465996581584
6	0	5	4	0.10586465996581584
0	6	4	6	0.07112447683118034
6	0	4	6	-0.07112447683118034
0	6	6	4	-0.07112447683118034
6	0	6	4	0.07112447683118034
0	6	4	7	0.23669826759471457
6	0	4	7	-0.23669826759471457
0	6	7	4	-0.23669826759471457
6	0	7	4	0.23669826759471457
0	6	5	6	0.26744708948867674
6	0	5	6	-0.26744708948867674
0	6	6	5	-0.26744708948867674
6	0	6	5	0.26744708948867674
0	6	5	7	0.0929618404820614
6	0	5	7	-0.0929618404820614
0	6	7	5	-0.0929618404820614
6	0	7	5	0.0929618404820614
0	6	6	7	3.1497040661342215
6	0	6	7	-3.1497040661342215
0	6	7	6	-3.1497040661342215
6	0	7	6	3.1497040661342215
0	7	0	1	3.1280199218458673
7	0	0	1	-3.1280199218458673
0	7	1	0	-3.1280199218458673
7	0	1	0	3.1280199218458673
0	7	0	2	4.2948653458165476
7	0	0	2	-4.2948653458165476
0	7	2	0	-4.2948653458165476
7	0	2	0	4.2948653458165476
0	7	0	3	5.673283337054677
7	0	0	3	-5.673283337054677
0	7	3	0	-5.673283337054677
7	0	3	0	5.673283337054677
0	7	0	4	5.315647262023676
7	0	0	4	-5.315647262023676
0	7	4	0	-5.315647262023676
7	0	4	0	5.315647262023676
0	7	0	5	5.416264554535633
7	0	0	5	-5.416264554535633
0	7	5	0	-5.416264554535633
7	0	5	0	5.416264554535633
0	7	0	6	3.030781374293263
7	0	0	6	-3.030781374293263
0	7	6	0	-3.030781374293263
7	0	6	0	3.030781374293263
0	7	0	7	3.640289025658309
7	0	0	7	-3.640289025658309
0	7	7	0	-3.640289025658309
7	0	7	0	3.640289025658309
0	7	1	2	0.6706394448899397
7	0	1	2	-0.6706394448899397
0	7	2	1	-0.6706394448899397
7	0	2	1	0.6706394448899397
0	7	1	3	1.529656938799367
7	0	1	3	-1.529656938799367
0	7	3	1	-1.529656938799367
7	0	3	1	1.529656938799367
0	7	1	4	1.9995757309902245
7	0	1	4	-1.9995757309902245
0	7	4	1	-1.9995757309902245
7	0	4	1	1.9995757309902245
0	7	1	5	-0.06069810564805216
7	0	1	5	0.06069810564805216
0	7	5	1	0.06069810564805216
7	0	5	1	-0.06069810564805216
0	7	1	6	1.4660831757505
7	0	1	6	-1.4660831757505
0	7	6	1	-1.4660831757505
7	0	6	1	1.4660831757505
0	7	1	7	3.6466558577690997
7	0	1	7	-3.6466558577690997
0	7	7	1	-3.6466558577690997
7	0	7	1	3.6466558577690997
0	7	2	3	7.49428817096562
7	0	2	3	-7.49428817096562
0	7	3	2	-7.49428817096562
7	0	3	2	7.49428817096562
0	7	2	4	-0.02180585838246513
7	0	2	4	0.02180585838246513
0	7	4	2	0.02180585838246513
7	0	4	2	-0.02180585838246513
0	7	2	5	0.15527243378601474
7	0	2	5	-0.15527243378601474
0	7	5	2	-0.15527243378601474
7	0	5	2	0.15527243378601474
0	7	2	6	2.9069707151663047
7	0	2	6	-2.9069707151663047
0	7	6	2	-2.9069707151663047
7	0	6	2	2.9069707151663047
0	7	2	7	6.7820070138286015
7	0	2	7	-6.7820070138286015
0	7	7	2	-6.7820070138286015
7	0	7	2	6.7820070138286015
0	7	3	4	-0.02648331753950934
7	0	3	4	0.02648331753950934
0	7	4	3	0.02648331753950934
7	0	4	3	-0.02648331753950934
0	7	3	5	0.05880533063683897
7	0	3	5	-0.05880533063683897
0	7	5	3	-0.05880533063683897
7	0	5	3	0.05880533063683897
0	7	3	6	7.527592620984301
7	0	3	6	-7.527592620984301
0	7	6	3	-7.527592620984301
7	0	6	3	7.527592620984301
0	7	3	7	0.03254666856112188
7	0	3	7	-0.03254666856112188
0	7	7	3	-0.03254666856112188
7	0	7	3	0.03254666856112188
0	7	4	5	0.1766985753534167
7	0	4	5	-0.1766985753534167
0	7	5	4	-0.1766985753534167
7	0	5	4	0.1766985753534167
0	7	4	6	0.06825153337458553
7	0	4	6	-0.06825153337458553
0	7	6	4	-0.06825153337458553
7	0	6	4	0.06825153337458553
0	7	4	7	0.05640577201328692
7	0	4	7	-0.05640577201328692
0	7	7	4	-0.05640577201328692
7	0	7	4	0.05640577201328692
0	7	5	6	0.1808327414561889
7	0	5	6	-0.1808327414561889
0	7	6	5	-0.1808327414561889
7	0	6	5	0.1808327414561889
0	7	5	7	0.1379779585033223
7	0	5	7	-0.1379779585033223
0	7	7	5	-0.1379779585033223
7	0	7	5	0.1379779585033223
0	7	6	7	4.4343992989126395
7	0	6	7	-4.4343992989126395
0	7	7	6	-4.4343992989126395
7	0	7	6	4.4343992989126395
1	2	0	1	4.7017744847482215
2	1	0	1	-4.7017744847482215
1	2	1	0	-4.7017744847482215
2	1	1	0	4.7017744847482215
1	2	0	2	7.189933059203429
2	1	0	2	-7.189933059203429
1	2	2	0	-7.189933059203429
2	1	2	0	7.189933059203429
1	2	0	3	7.291204632717214
2	1	0	3	-7.291204632717214
1	2	3	0	-7.291204632717214
2	1	3	0	7.291204632717214
1	2	0	4	7.867630553147215
2	1	0	4	-7.867630553147215
1	2	4	0	-7.867630553147215
2	1	4	0	7.867630553147215
1	2	0	5	9.373961790099031
2	1	0	5	-9.373961790099031
1	2	5	0	-9.373961790099031
2	1	5	0	9.373961790099031
1	2	0	6	2.9975454754574367
2	1	0	6	-2.9975454754574367
1	2	6	0	-2.9975454754574367
2	1	6	0	2.9975454754574367
1	2	0	7	2.8682538331092697
2	1	0	7	-2.8682538331092697
1	2	7	0	-2.8682538331092697
2	1	7	0	2.8682538331092697
1	2	1	2	0.9060212064865965
2	1	1	2	-0.9060212064865965
1	2	2	1	-0.9060212064865965
2	1	2	1	0.9060212064865965
1	2	1	3	2.206184761965228
2	1	1	3	-2.206184761965228
1	2	3	1	-2.206184761965228
2	1	3	1	2.206184761965228
1	2	1	4	2.9975506593098427
2	1	1	4	-2.9975506593098427
1	2	4	1	-2.9975506593098427
2	1	4	1	2.9975506593098427
1	2	1	5	0.06512799291401386
2	1	1	5	-0.06512799291401386
1	2	5	1	-0.06512799291401386
2	1	5	1	0.06512799291401386
1	2	1	6	1.379225172018905
2	1	1	6	-1.379225172018905
1	2	6	1	-1.379225172018905
2	1	6	1	1.379225172018905
1	2	1	7	3.926474988702041
2	1	1	7	-3.926474988702041
1	2	7	1	-3.926474988702041
2	1	7	1	3.926474988702041
1	2	2	3	10.39870317948702
2	1	2	3	-10.39870317948702
1	2	3	2	-10.39870317948702
2	1	3	2	10.39870317948702
1	2	2	4	-0.18729454324663844
2	1	2	4	0.18729454324663844
1	2	4	2	0.18729454324663844
2	1	4	2	-0.18729454324663844
1	2	2	5	-0.20154753918827298
2	1	2	5	0.20154753918827298
1	2	5	2	0.20154753918827298
2	1	5	2	-0.20154753918827298
1	2	2	6	2.875018335667449
2	1	2	6	-2.875018335667449
1	2	6	2	-2.875018335667449
2	1	6	2	2.875018335667449
1	2	2	7	6.489727873265595
2	1	2	7	-6.489727873265595
1	2	7	2	-6.489727873265595
2	1	7	2	6.489727873265595
1	2	3	4	nan
2	1	3	4	nan
1	2	4	3	nan
2	1	4	3	nan
1	2	3	5	nan
2	1	3	5	nan
1	2	5	3	nan
2	1	5	3	nan
1	2	3	6	nan
2	1	3	6	nan
1	2	6	3	nan
2	1	6	3	nan
1	2	3	7	nan
2	1	3	7	nan
1	2	7	3	nan
2	1	7	3	nan
1	2	4	5	nan
2	1	4	5	nan
1	2	5	4	nan
2	1	5	4	nan
